id,key,value,type
12209413,name_base,Waikui,tiger
12209413,name_type,Pl,tiger
12209427,name,Benjamin Franklin Court,regular
12209427,highway,service,regular
12209427,service,driveway,regular
12209427,cfcc,A41,tiger
12209427,county,"Honolulu, HI",tiger
12209427,name_base,Benjamin Franklin,tiger
12209427,name_type,Ct,tiger
12209434,highway,residential,regular
12209434,name,Alana Street,regular
12209434,cfcc,A41,tiger
12209434,county,"Honolulu, HI",tiger
12209434,name_base,Alana,tiger
12209434,name_type,St,tiger
12209434,reviewed,no,tiger
12209446,highway,residential,regular
12209446,name,Kikala Street,regular
12209446,cfcc,A41,tiger
12209446,county,"Honolulu, HI",tiger
12209446,name_base,Kikala,tiger
12209446,name_type,St,tiger
12209446,reviewed,no,tiger
12209458,name,Pia Place,regular
12209458,highway,living_street,regular
12209468,highway,residential,regular
12209468,name,Iole Place,regular
12209468,cfcc,A41,tiger
12209468,county,"Honolulu, HI",tiger
12209468,name_base,Iole,tiger
12209468,name_type,Pl,tiger
12209468,reviewed,no,tiger
12209475,name,Wilson Street,regular
12209475,highway,residential,regular
12209491,name,Kahiwa Place,regular
12209491,highway,residential,regular
12209508,highway,residential,regular
12209508,name,Wanaka Street,regular
12209508,cfcc,A41,tiger
12209508,county,"Honolulu, HI",tiger
12209508,name_base,Wanaka,tiger
12209508,name_type,St,tiger
12209508,reviewed,no,tiger
12209516,highway,residential,regular
12209516,name,Poliahu Place,regular
12209516,cfcc,A41,tiger
12209516,county,"Honolulu, HI",tiger
12209516,name_base,Poliahu,tiger
12209516,name_type,Pl,tiger
12209516,reviewed,no,tiger
12209530,name,Kiionioni Loop,regular
12209530,highway,service,regular
12209540,name,Emekona Place,regular
12209540,highway,residential,regular
12209546,highway,service,regular
12209546,name,Mamane Place,regular
12209546,service,alley,regular
12209551,access,private,regular
12209551,highway,residential,regular
12209551,name,108th Street,regular
12209557,name,Huawaina Place,regular
12209557,highway,residential,regular
12209567,name,Collins Street,regular
12209567,highway,residential,regular
12209575,highway,residential,regular
12209575,name,Kimo Street,regular
12209667,highway,residential,regular
12209667,name,Kamakoi Road,regular
12209667,cfcc,A41,tiger
12209667,county,"Honolulu, HI",tiger
12209667,name_base,Kamakoi,tiger
12209667,name_type,Rd,tiger
12209667,reviewed,no,tiger
12209684,highway,residential,regular
12209684,name,Puhilaka Place,regular
12209684,cfcc,A41,tiger
12209684,county,"Honolulu, HI",tiger
12209684,name_base,Puhilaka,tiger
12209684,name_type,Pl,tiger
12209684,reviewed,no,tiger
12209693,highway,residential,regular
12209693,name,Kinana Way,regular
12209693,cfcc,A41,tiger
12209693,county,"Honolulu, HI",tiger
12209693,name_base,Kinana,tiger
12209693,name_type,Way,tiger
12209693,reviewed,no,tiger
12209700,highway,residential,regular
12209700,name,Waimahui Place,regular
12209700,source,Bing,regular
12209700,county,"Honolulu, HI",tiger
12209707,highway,residential,regular
12209707,name,Beckley Street,regular
12209707,name_1,Kaili Street,regular
12209707,cfcc,A41,tiger
12209707,county,"Honolulu, HI",tiger
12209707,name_base,Beckley,tiger
12209707,name_base_1,Kaili,tiger
12209707,name_type,St,tiger
12209707,name_type_1,St,tiger
12209707,reviewed,no,tiger
12209716,highway,residential,regular
12209716,name,Ala Makani Place,regular
12209716,cfcc,A41,tiger
12209716,county,"Honolulu, HI",tiger
12209716,name_base,Ala Makani,tiger
12209716,name_type,Pl,tiger
12209716,reviewed,no,tiger
12209724,highway,residential,regular
12209724,name,Kupukupu Place,regular
12209724,cfcc,A41,tiger
12209724,county,"Honolulu, HI",tiger
12209724,name_base,Kupukupu,tiger
12209724,name_type,Pl,tiger
12209724,reviewed,no,tiger
12209736,highway,residential,regular
12209736,name,Piimauna Street,regular
12209745,highway,residential,regular
12209745,name,Pililaau Avenue,regular
12209745,name_base,Pililaau,tiger
12209745,name_type,Ave,tiger
12209759,highway,residential,regular
12209759,name,Kuanalio Loop,regular
12209759,cfcc,A41,tiger
12209759,county,"Honolulu, HI",tiger
12209759,name_base,Kuanalio,tiger
12209759,name_type,Loop,tiger
12209759,reviewed,no,tiger
12209769,name,Lawelawe Street,regular
12209769,highway,living_street,regular
12209809,name,Ho'ina Place,regular
12209809,highway,residential,regular
12209817,highway,unclassified,regular
12209817,name,Gilbert Street,regular
12209828,highway,residential,regular
12209828,name,Laupai Street,regular
12209828,source,Bing,regular
12209828,county,"Honolulu, HI",tiger
12209833,name,Hui Alaiaha Place,regular
12209833,highway,residential,regular
12209845,name,Paopua Loop,regular
12209845,highway,living_street,regular
12209857,name,Farrington Street,regular
12209857,highway,living_street,regular
12209873,highway,residential,regular
12209873,name,Elm Street,regular
12209873,cfcc,A41,tiger
12209873,county,"Honolulu, HI",tiger
12209873,name_base,Elm,tiger
12209873,name_type,St,tiger
12209873,reviewed,no,tiger
12209879,name,Kaaka Street,regular
12209879,highway,residential,regular
12209886,name,Lilione Place,regular
12209886,highway,residential,regular
12209894,highway,residential,regular
12209894,name,Hookahe Place,regular
12209894,cfcc,A41,tiger
12209894,county,"Honolulu, HI",tiger
12209894,name_base,Hookahe,tiger
12209894,name_type,Pl,tiger
12209894,reviewed,no,tiger
12209899,name,Kealaolu Avenue,regular
12209899,bicycle,yes,regular
12209899,highway,tertiary,regular
12209899,cycleway,lane,regular
12209904,highway,living_street,regular
12209904,name,Kahauloa Place,regular
12209904,cfcc,A41,tiger
12209904,county,"Honolulu, HI",tiger
12209904,name_base,Kahauloa,tiger
12209904,name_type,Pl,tiger
12209904,reviewed,no,tiger
12209910,highway,residential,regular
12209910,name,Ala Kapua Street,regular
12209910,cfcc,A41,tiger
12209910,county,"Honolulu, HI",tiger
12209910,name_base,Ala Kapua,tiger
12209910,name_type,St,tiger
12209910,reviewed,no,tiger
12209918,highway,residential,regular
12209918,name,Helekula Place,regular
12209918,name_base,Helekula,tiger
12209918,name_type,Pl,tiger
12209922,name,Charger Street,regular
12209922,highway,service,regular
12209929,highway,residential,regular
12209929,name,Aliamanu Place,regular
12209929,cfcc,A41,tiger
12209929,county,"Honolulu, HI",tiger
12209929,name_base,Aliamanu,tiger
12209929,name_type,Pl,tiger
12209929,reviewed,no,tiger
12209937,highway,residential,regular
12209937,name,Kikiula Way,regular
12209937,cfcc,A41,tiger
12209937,county,"Honolulu, HI",tiger
12209937,name_base,Kikiula,tiger
12209937,name_type,Way,tiger
12209937,reviewed,no,tiger
12209946,name,Ulupii Place,regular
12209946,highway,living_street,regular
12209952,highway,residential,regular
12209952,lanes,2,regular
12209952,name,Kamana Aina Place,regular
12209952,cfcc,A41,tiger
12209952,county,"Honolulu, HI",tiger
12209952,name_base,Kamana Aina,tiger
12209952,name_type,Pl,tiger
12209961,highway,residential,regular
12209961,name,Nunu Street,regular
12209972,highway,residential,regular
12209972,name,Nakuina Street,regular
12209972,cfcc,A41,tiger
12209972,county,"Honolulu, HI",tiger
12209972,name_base,Nakuina,tiger
12209972,name_type,St,tiger
12209972,reviewed,no,tiger
12209978,highway,service,regular
12209978,name,Haiki Place,regular
12209978,service,alley,regular
12209986,highway,tertiary,regular
12209986,name,Kuala Street,regular
12209986,cfcc,A41,tiger
12209986,county,"Honolulu, HI",tiger
12209986,name_base,Kuala,tiger
12209986,name_type,St,tiger
12209986,reviewed,no,tiger
12209995,highway,residential,regular
12209995,name,Laumania Avenue,regular
12209995,name_base,Laumania,tiger
12209995,name_type,Ave,tiger
12210006,highway,tertiary,regular
12210006,name,Pacific Heights Road,regular
12210006,cfcc,A41,tiger
12210006,county,"Honolulu, HI",tiger
12210006,name_base,Pacific Heights,tiger
12210006,name_type,Rd,tiger
12210006,reviewed,no,tiger
12210016,access,private,regular
12210016,highway,residential,regular
12210016,name,Lauhala Road,regular
12210021,highway,living_street,regular
12210021,name,Mauna Place,regular
12210041,highway,residential,regular
12210041,name,Wilou Street,regular
12210041,cfcc,A41,tiger
12210041,county,"Honolulu, HI",tiger
12210041,name_base,Wilou,tiger
12210041,name_type,St,tiger
12210041,reviewed,no,tiger
12210051,highway,residential,regular
12210051,name,Palm Drive,regular
12210051,cfcc,A41,tiger
12210051,county,"Honolulu, HI",tiger
12210051,name_base,Palm,tiger
12210051,name_type,Dr,tiger
12210051,reviewed,no,tiger
12210059,highway,residential,regular
12210059,name,Kukila Place,regular
12210059,cfcc,A41,tiger
12210059,county,"Honolulu, HI",tiger
12210059,name_base,Kukila,tiger
12210059,name_type,Pl,tiger
12210059,reviewed,no,tiger
12210068,highway,residential,regular
12210068,name,Pohaku Place,regular
12210068,cfcc,A41,tiger
12210068,county,"Honolulu, HI",tiger
12210068,name_base,Pohaku,tiger
12210068,name_type,Pl,tiger
12210068,reviewed,no,tiger
12210074,name,Ross Court,regular
12210074,highway,residential,regular
12210074,cfcc,A41,tiger
12210074,county,"Honolulu, HI",tiger
12210074,reviewed,no,tiger
12210074,name_base,Ross,tiger
12210074,name_type,Ct,tiger
12210087,name,Luakaha Street,regular
12210087,highway,residential,regular
12210097,highway,residential,regular
12210097,name,Apuu Place,regular
12210097,cfcc,A41,tiger
12210097,county,"Honolulu, HI",tiger
12210097,name_base,Apuu,tiger
12210097,name_type,Pl,tiger
12210097,reviewed,no,tiger
12210110,highway,residential,regular
12210110,name,Halemuku Way,regular
12210110,cfcc,A41,tiger
12210110,county,"Honolulu, HI",tiger
12210110,name_base,Halemuku,tiger
12210110,name_type,Way,tiger
12210110,reviewed,no,tiger
12210131,name,Aliikoa Street,regular
12210131,highway,residential,regular
12210143,highway,residential,regular
12210143,name,Kopili Place,regular
12210143,cfcc,A41,tiger
12210143,county,"Honolulu, HI",tiger
12210143,name_base,Kopili,tiger
12210143,name_type,Pl,tiger
12210143,reviewed,no,tiger
12210154,highway,residential,regular
12210154,name,Moreell Drive,regular
12210154,cfcc,A41,tiger
12210154,county,"Honolulu, HI",tiger
12210154,name_base,Moreell,tiger
12210154,name_type,Dr,tiger
12210154,reviewed,no,tiger
12210164,highway,residential,regular
12210164,name,Aialii Place,regular
12210164,cfcc,A41,tiger
12210164,county,"Honolulu, HI",tiger
12210164,name_base,Aialii,tiger
12210164,name_type,Pl,tiger
12210164,reviewed,no,tiger
12210194,highway,residential,regular
12210194,name,Wyllie Place,regular
12210194,cfcc,A41,tiger
12210194,county,"Honolulu, HI",tiger
12210194,name_base,Wyllie,tiger
12210194,name_type,Pl,tiger
12210194,reviewed,no,tiger
12210209,fixme,noname,regular
12210209,lanes,2,regular
12210209,highway,living_street,regular
12210218,highway,tertiary,regular
12210218,name,Campbell Avenue,regular
12210218,surface,asphalt,regular
12210228,name,Ulupono Street,regular
12210228,lanes,2,regular
12210228,width,10,regular
12210228,highway,residential,regular
12210239,highway,residential,regular
12210239,name,Ekekela Place,regular
12210239,cfcc,A41,tiger
12210239,county,"Honolulu, HI",tiger
12210239,name_base,Ekekela,tiger
12210239,name_type,Pl,tiger
12210239,reviewed,no,tiger
12210253,highway,residential,regular
12210253,name,Laimi Road,regular
12210253,cfcc,A41,tiger
12210253,county,"Honolulu, HI",tiger
12210253,name_base,Laimi,tiger
12210253,name_type,Rd,tiger
12210253,reviewed,no,tiger
12210267,highway,residential,regular
12210267,name,Tapp Street,regular
12210267,cfcc,A41,tiger
12210267,county,"Honolulu, HI",tiger
12210267,name_base,Tapp,tiger
12210267,name_type,St,tiger
12210267,reviewed,no,tiger
12210279,name,Skyview Loop,regular
12210279,lanes,2,regular
12210279,width,8,regular
12210279,highway,residential,regular
12210289,highway,living_street,regular
12210289,name,Maumauluukaa Street,regular
12210289,cfcc,A41,tiger
12210289,county,"Honolulu, HI",tiger
12210289,name_base,Maumauluukaa,tiger
12210289,name_type,St,tiger
12210308,highway,residential,regular
12210308,name,Kalapu Street,regular
12210308,source,Bing,regular
12210308,county,"Honolulu, HI",tiger
12210314,highway,living_street,regular
12210314,name,Kamookoa Place,regular
12210314,cfcc,A41,tiger
12210314,county,"Honolulu, HI",tiger
12210314,name_base,Kamookoa,tiger
12210314,name_type,Pl,tiger
12210314,reviewed,no,tiger
12210323,highway,residential,regular
12210323,name,Ala Alii Street,regular
12210323,cfcc,A41,tiger
12210323,county,"Honolulu, HI",tiger
12210323,name_base,Ala Alii,tiger
12210323,name_type,St,tiger
12210323,reviewed,no,tiger
12210337,highway,residential,regular
12210337,name,Luluku Road,regular
12210337,cfcc,A41,tiger
12210337,county,"Honolulu, HI",tiger
12210337,name_base,Luluku,tiger
12210337,name_type,Rd,tiger
12210337,reviewed,no,tiger
12210349,name,19th Street,regular
12210349,highway,living_street,regular
12210357,name,Uluopihi Loop,regular
12210357,highway,living_street,regular
12210375,highway,residential,regular
12210375,name,Kukia Street,regular
12210375,cfcc,A41,tiger
12210375,county,"Honolulu, HI",tiger
12210375,name_base,Kukia,tiger
12210375,name_type,St,tiger
12210382,highway,residential,regular
12210382,name,Aulena Place,regular
12210391,highway,residential,regular
12210391,name,Aikanaka Road,regular
12210391,source,Bing,regular
12210391,county,"Honolulu, HI",tiger
12210402,highway,unclassified,regular
12210402,name,Fence Road,regular
12210407,name,E Avenue,regular
12210407,highway,service,regular
12210432,access,private,regular
12210432,highway,unclassified,regular
12210432,lanes,2,regular
12210432,name,Santos Dumont Road,regular
12210432,surface,asphalt,regular
12210442,access,private,regular
12210442,highway,residential,regular
12210442,name,Ahamaka Road,regular
12210442,cfcc,A41,tiger
12210442,county,"Honolulu, HI",tiger
12210442,name_base,Ahamaka,tiger
12210442,name_type,Rd,tiger
12210456,highway,residential,regular
12210456,name,Kaelepulu Drive,regular
12210466,highway,residential,regular
12210466,name,Haleiwa Loop,regular
12210466,cfcc,A41,tiger
12210466,county,"Honolulu, HI",tiger
12210466,name_base,Haleiwa,tiger
12210466,name_type,Loop,tiger
12210484,name,Awawa Street,regular
12210484,highway,residential,regular
12210494,highway,residential,regular
12210494,name,Fernandez Street,regular
12210494,oneway,yes,regular
12210494,cfcc,A41,tiger
12210494,county,"Honolulu, HI",tiger
12210494,name_base,Fernandez,tiger
12210494,name_type,St,tiger
12210494,reviewed,no,tiger
12210509,name,Kalali Street,regular
12210509,highway,residential,regular
12210509,cfcc,A41,tiger
12210509,county,"Honolulu, HI",tiger
12210509,reviewed,no,tiger
12210509,name_base,Kalali,tiger
12210509,name_type,St,tiger
12210518,highway,residential,regular
12210518,name,Ahua Street,regular
12210518,cfcc,A41,tiger
12210518,county,"Honolulu, HI",tiger
12210518,name_base,Ahua,tiger
12210518,name_type,St,tiger
12210518,reviewed,no,tiger
12210532,highway,tertiary,regular
12210532,name,Kaimakani Street,regular
12210532,cfcc,A41,tiger
12210532,county,"Honolulu, HI",tiger
12210532,name_base,Kaimakani,tiger
12210532,name_type,St,tiger
12210532,reviewed,no,tiger
12210540,access,private,regular
12210540,highway,residential,regular
12210540,name,Kirkbride Avenue,regular
12210540,cfcc,A41,tiger
12210540,county,"Honolulu, HI",tiger
12210540,name_base,Kirkbride,tiger
12210540,name_type,Ave,tiger
12210540,reviewed,no,tiger
12210548,highway,residential,regular
12210548,name,Paeko Street,regular
12210548,cfcc,A41,tiger
12210548,county,"Honolulu, HI",tiger
12210548,name_base,Paeko,tiger
12210548,name_type,St,tiger
12210548,reviewed,no,tiger
12210554,highway,residential,regular
12210554,name,Opua Street,regular
12210554,cfcc,A41,tiger
12210554,county,"Honolulu, HI",tiger
12210554,name_base,Opua,tiger
12210554,name_type,St,tiger
12210554,reviewed,no,tiger
12210564,highway,residential,regular
12210564,name,Punua Way,regular
12210577,highway,residential,regular
12210577,name,Ahunalii Place,regular
12210577,cfcc,A41,tiger
12210577,county,"Honolulu, HI",tiger
12210577,name_base,Ahunalii,tiger
12210577,name_type,Pl,tiger
12210577,reviewed,no,tiger
12210588,highway,residential,regular
12210588,name,Houghtailing Place,regular
12210588,cfcc,A41,tiger
12210588,county,"Honolulu, HI",tiger
12210588,name_base,Houghtailing,tiger
12210588,name_type,Pl,tiger
12210588,reviewed,no,tiger
12210596,highway,residential,regular
12210596,name,Ala Mahamoe Place,regular
12210596,cfcc,A41,tiger
12210596,county,"Honolulu, HI",tiger
12210596,name_base,Ala Mahamoe,tiger
12210596,name_type,Pl,tiger
12210596,reviewed,no,tiger
12210616,highway,residential,regular
12210616,name,Kaonohi Street,regular
12210616,cfcc,A41,tiger
12210616,county,"Honolulu, HI",tiger
12210616,name_base,Kaonohi,tiger
12210616,name_type,St,tiger
12210616,reviewed,no,tiger
12210622,highway,residential,regular
12210622,name,Kaalo Street,regular
12210622,cfcc,A41,tiger
12210622,county,"Honolulu, HI",tiger
12210622,name_base,Kaalo,tiger
12210622,name_type,St,tiger
12210622,reviewed,no,tiger
12210632,highway,residential,regular
12210632,name,Mahiai Street,regular
12210632,cfcc,A41,tiger
12210632,county,"Honolulu, HI",tiger
12210632,name_base,Mahiai,tiger
12210632,name_type,St,tiger
12210632,reviewed,no,tiger
12210638,highway,residential,regular
12210638,name,Wailehua Place,regular
12210638,cfcc,A41,tiger
12210638,county,"Honolulu, HI",tiger
12210638,name_base,Wailehua,tiger
12210638,name_type,Pl,tiger
12210638,reviewed,no,tiger
12210644,highway,residential,regular
12210644,name,Apoalewa Place,regular
12210644,cfcc,A41,tiger
12210644,county,"Honolulu, HI",tiger
12210644,name_base,Apoalewa,tiger
12210644,name_type,Pl,tiger
12210644,reviewed,no,tiger
12210673,highway,residential,regular
12210673,name,Lanikuhana Avenue,regular
12210673,cfcc,A41,tiger
12210673,county,"Honolulu, HI",tiger
12210673,name_base,Lanikuhana,tiger
12210673,name_type,Ave,tiger
12210673,reviewed,no,tiger
12210692,access,private,regular
12210692,highway,service,regular
12210692,name,Antietam Road,regular
12210692,service,driveway,regular
12210701,highway,residential,regular
12210701,name,Varsity Circle,regular
12210711,highway,residential,regular
12210711,name,Hudson Circle,regular
12210711,cfcc,A41,tiger
12210711,county,"Honolulu, HI",tiger
12210711,name_base,Hudson,tiger
12210711,name_type,Cir,tiger
12210711,reviewed,no,tiger
12210719,highway,residential,regular
12210719,name,Akolo Place,regular
12210719,cfcc,A41,tiger
12210719,county,"Honolulu, HI",tiger
12210719,name_base,Akolo,tiger
12210719,name_type,Pl,tiger
12210719,reviewed,no,tiger
12210726,highway,residential,regular
12210726,name,Hunalepo Street,regular
12210726,cfcc,A41,tiger
12210726,county,"Honolulu, HI",tiger
12210726,name_base,Hunalepo,tiger
12210726,name_type,St,tiger
12210726,reviewed,no,tiger
12210731,highway,residential,regular
12210731,name,Kaaahi Place,regular
12210731,cfcc,A41,tiger
12210731,county,"Honolulu, HI",tiger
12210731,name_base,Kaaahi,tiger
12210731,name_type,Pl,tiger
12210731,reviewed,no,tiger
12210739,highway,residential,regular
12210739,name,Puakukui Place,regular
12210739,cfcc,A41,tiger
12210739,county,"Honolulu, HI",tiger
12210739,name_base,Puakukui,tiger
12210739,name_type,Pl,tiger
12210739,reviewed,no,tiger
12210743,highway,residential,regular
12210743,name,Kuauli Street,regular
12210743,cfcc,A41,tiger
12210743,county,"Honolulu, HI",tiger
12210743,name_base,Kuauli,tiger
12210743,name_type,St,tiger
12210743,reviewed,no,tiger
12210755,name,Gail Street,regular
12210755,highway,residential,regular
12210767,name,Kilihea Way,regular
12210767,highway,service,regular
12210774,name,Newa Place,regular
12210774,highway,residential,regular
12210791,highway,unclassified,regular
12210791,name,Paakea Road,regular
12210799,access,private,regular
12210799,highway,residential,regular
12210799,name,Puamale Court,regular
12210799,cfcc,A41,tiger
12210799,county,"Honolulu, HI",tiger
12210799,name_base,Puamale,tiger
12210799,name_type,Ct,tiger
12210799,reviewed,no,tiger
12210808,highway,residential,regular
12210808,name,Mahiole Street,regular
12210808,cfcc,A41,tiger
12210808,county,"Honolulu, HI",tiger
12210808,name_base,Mahiole,tiger
12210808,name_type,St,tiger
12210808,reviewed,no,tiger
12210820,name,Niu Place,regular
12210820,lanes,2,regular
12210820,width,5,regular
12210820,highway,service,regular
12210837,highway,residential,regular
12210849,highway,residential,regular
12210849,name,Kaiau Avenue,regular
12210849,cfcc,A41,tiger
12210849,county,"Honolulu, HI",tiger
12210849,name_base,Kaiau,tiger
12210849,name_type,Ave,tiger
12210849,reviewed,no,tiger
12210859,highway,residential,regular
12210859,name,Kanealii Avenue,regular
12210859,cfcc,A41,tiger
12210859,county,"Honolulu, HI",tiger
12210859,name_base,Kanealii,tiger
12210859,name_type,Ave,tiger
12210859,reviewed,no,tiger
12210874,highway,residential,regular
12210874,name,Kapaia Street,regular
12210874,cfcc,A41,tiger
12210874,county,"Honolulu, HI",tiger
12210874,name_base,Kapaia,tiger
12210874,name_type,St,tiger
12210887,name,Molokini Street,regular
12210887,highway,residential,regular
12210887,cfcc,A41,tiger
12210887,county,"Honolulu, HI",tiger
12210887,reviewed,no,tiger
12210887,name_base,Molokini,tiger
12210887,name_type,St,tiger
12210900,highway,residential,regular
12210900,name,Kauhako Street,regular
12210900,surface,asphalt,regular
12210922,highway,residential,regular
12210922,name,Kalaepaa Drive,regular
12210922,cfcc,A41,tiger
12210922,county,"Honolulu, HI",tiger
12210922,name_base,Kalaepaa,tiger
12210922,name_type,Dr,tiger
12210922,reviewed,no,tiger
12210939,highway,residential,regular
12210939,name,Loho Street,regular
12210957,highway,residential,regular
12210957,name,Bennett Street,regular
12210957,cfcc,A41,tiger
12210957,county,"Honolulu, HI",tiger
12210957,name_base,Bennett,tiger
12210957,name_type,St,tiger
12210967,highway,residential,regular
12210967,name,Kukolu Street,regular
12210967,cfcc,A41,tiger
12210967,county,"Honolulu, HI",tiger
12210967,name_base,Kukolu,tiger
12210967,name_type,St,tiger
12210967,reviewed,no,tiger
12210976,highway,residential,regular
12210976,name,Kilipoe Street,regular
12210976,source,Bing,regular
12210976,county,"Honolulu, HI",tiger
12211000,highway,residential,regular
12211000,name,Malae Place,regular
12211011,highway,residential,regular
12211011,name,Holopono Place,regular
12211011,name_base,Holopono,tiger
12211011,name_type,Pl,tiger
12211018,highway,tertiary,regular
12211018,lanes,1,regular
12211018,name,Opakapaka Street,regular
12211018,oneway,yes,regular
12211018,cfcc,A41,tiger
12211018,county,"Honolulu, HI",tiger
12211018,name_base,Opakapaka,tiger
12211018,name_type,St,tiger
12211027,highway,residential,regular
12211027,name,Noe Street,regular
12211027,cfcc,A41,tiger
12211027,county,"Honolulu, HI",tiger
12211027,name_base,Noe,tiger
12211027,name_type,St,tiger
12211027,reviewed,no,tiger
12211036,name,Nolupe Street,regular
12211036,highway,residential,regular
12211048,access,private,regular
12211048,highway,residential,regular
12211048,name,Bancroft Drive,regular
12211048,cfcc,A41,tiger
12211048,county,"Honolulu, HI",tiger
12211048,name_base,Bancroft,tiger
12211048,name_type,Dr,tiger
12211058,highway,residential,regular
12211058,name,Kanoa Street,regular
12211058,cfcc,A41,tiger
12211058,county,"Honolulu, HI",tiger
12211058,name_base,Kanoa,tiger
12211058,name_type,St,tiger
12211058,reviewed,no,tiger
12211063,highway,residential,regular
12211063,name,Wakine Place,regular
12211070,highway,residential,regular
12211070,name,Karayan Street,regular
12211070,cfcc,A41,tiger
12211070,county,"Honolulu, HI",tiger
12211070,name_base,Karayan,tiger
12211070,name_type,St,tiger
12211070,reviewed,no,tiger
12211078,highway,residential,regular
12211078,name,Peterson Lane,regular
12211078,oneway,yes,regular
12211078,cfcc,A41,tiger
12211078,county,"Honolulu, HI",tiger
12211078,name_base,Peterson,tiger
12211078,name_type,Ln,tiger
12211078,reviewed,no,tiger
12211086,highway,residential,regular
12211086,name,Hinalani Street,regular
12211086,cfcc,A41,tiger
12211086,county,"Honolulu, HI",tiger
12211086,name_base,Hinalani,tiger
12211086,name_type,St,tiger
12211086,reviewed,no,tiger
12211093,highway,residential,regular
12211093,name,Auna Place,regular
12211093,cfcc,A41,tiger
12211093,county,"Honolulu, HI",tiger
12211093,name_base,Auna,tiger
12211093,name_type,Pl,tiger
12211093,reviewed,no,tiger
12211103,highway,residential,regular
12211103,name,Industrial Road,regular
12211103,cfcc,A41,tiger
12211103,county,"Honolulu, HI",tiger
12211103,name_base,Industrial,tiger
12211103,name_type,Rd,tiger
12211103,reviewed,no,tiger
12211108,name,Kulukeoe Street,regular
12211108,highway,residential,regular
12211108,cfcc,A41,tiger
12211108,county,"Honolulu, HI",tiger
12211108,reviewed,no,tiger
12211108,name_base,Kulukeoe,tiger
12211108,name_type,St,tiger
12211114,highway,residential,regular
12211114,name,Kehepue Place,regular
12211114,cfcc,A41,tiger
12211114,county,"Honolulu, HI",tiger
12211114,name_base,Kehepue,tiger
12211114,name_type,Pl,tiger
12211114,reviewed,no,tiger
12211121,highway,residential,regular
12211121,name,Kulawai Street,regular
12211121,cfcc,A41,tiger
12211121,county,"Honolulu, HI",tiger
12211121,name_base,Kulawai,tiger
12211121,name_type,St,tiger
12211121,reviewed,no,tiger
12211129,highway,residential,regular
12211129,name,Aikane Street,regular
12211141,highway,residential,regular
12211141,name,Ahuimanu Road,regular
12211141,cfcc,A41,tiger
12211141,county,"Honolulu, HI",tiger
12211141,name_base,Ahuimanu,tiger
12211141,name_type,Rd,tiger
12211141,reviewed,no,tiger
12211147,name,Lincoln Avenue,regular
12211147,highway,residential,regular
12211160,highway,residential,regular
12211160,name,Laulele Street,regular
12211160,name_base,Laulele,tiger
12211160,name_type,St,tiger
12211171,name,Hokeo Street,regular
12211171,highway,residential,regular
12211171,cfcc,A41,tiger
12211171,county,"Honolulu, HI",tiger
12211171,reviewed,no,tiger
12211171,name_base,Hokeo,tiger
12211171,name_type,St,tiger
12211178,highway,residential,regular
12211178,name,Kekuanoni Street,regular
12211178,cfcc,A41,tiger
12211178,county,"Honolulu, HI",tiger
12211178,name_base,Kekuanoni,tiger
12211178,name_type,St,tiger
12211178,reviewed,no,tiger
12211187,highway,residential,regular
12211187,name,Duval Street,regular
12211187,surface,asphalt,regular
12211194,highway,service,regular
12211194,name,Hanauma Bay Road,regular
12211194,cfcc,A41,tiger
12211194,county,"Honolulu, HI",tiger
12211194,name_base,Hanauma Bay,tiger
12211194,name_type,Rd,tiger
12211204,highway,tertiary,regular
12211204,name,Pohukaina Street,regular
12211204,cfcc,A41,tiger
12211204,county,"Honolulu, HI",tiger
12211204,name_base,Pohukaina,tiger
12211204,name_type,St,tiger
12211204,reviewed,no,tiger
12211215,highway,residential,regular
12211215,name,Komo Street,regular
12211215,cfcc,A41,tiger
12211215,county,"Honolulu, HI",tiger
12211215,name_base,Komo,tiger
12211215,name_type,St,tiger
12211223,highway,residential,regular
12211223,name,Puohala Street,regular
12211223,cfcc,A41,tiger
12211223,county,"Honolulu, HI",tiger
12211223,name_base,Puohala,tiger
12211223,name_type,St,tiger
12211223,reviewed,no,tiger
12211232,highway,residential,regular
12211232,name,Aka Place,regular
12211232,cfcc,A41,tiger
12211232,county,"Honolulu, HI",tiger
12211232,name_base,Aka,tiger
12211232,name_type,Pl,tiger
12211232,reviewed,no,tiger
12211236,highway,residential,regular
12211236,name,Kamole Street,regular
12211242,highway,residential,regular
12211242,lanes,2,regular
12211242,name,Kanoulu Street,regular
12211242,cfcc,A41,tiger
12211242,county,"Honolulu, HI",tiger
12211242,name_base,Kanoulu,tiger
12211242,name_type,St,tiger
12211255,highway,residential,regular
12211255,name,Mill Street,regular
12211266,highway,residential,regular
12211266,name,Kalikimaka Street,regular
12211266,cfcc,A41,tiger
12211266,county,"Honolulu, HI",tiger
12211266,name_base,Kalikimaka,tiger
12211266,name_type,St,tiger
12211266,reviewed,no,tiger
12211275,highway,unclassified,regular
12211275,oneway,yes,regular
12211275,cfcc,A41,tiger
12211275,county,"Honolulu, HI",tiger
12211275,name_base,Hikikaulia,tiger
12211275,name_type,St,tiger
12211275,reviewed,no,tiger
12211288,name,Kahala Pacifica,regular
12211288,highway,residential,regular
12211302,highway,residential,regular
12211302,name,Imelda Street,regular
12211302,cfcc,A41,tiger
12211302,county,"Honolulu, HI",tiger
